split_a,image_a,path_a,split_b,image_b,path_b,phash_dist,dhash_dist,ssim_256,confirmed_near_duplicate,old_split_a,old_split_b,old_rel_image_a,old_rel_image_b,component_id_a,component_id_b,md5_a,md5_b,source_group_a,source_group_b,instances_a,instances_b
train,train__C-W2-0131.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0131.jpg,val,train__C-W3-0054.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0054.jpg,34,6,0.13362,False,train,train,C-W2-0131.jpg,C-W3-0054.jpg,0,1,703b1c98cab7879102a0a7b0579ec5bb,da8c77ea9e2df7cd8dbb802990ed6f3d,c-w2,c-w3,368,265
train,train__C-W2-0101.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0101.jpg,val,train__C-W3-0029.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0029.jpg,30,3,0.133612,False,train,train,C-W2-0101.jpg,C-W3-0029.jpg,0,1,325f7ec1f39e7b851cbd50f26503bfc2,e36203e439d7b6655ed553010db5028d,c-w2,c-w3,427,243
train,train__C-W2-0042.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0042.jpg,val,train__C-W3-0054.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0054.jpg,23,3,0.133604,False,train,train,C-W2-0042.jpg,C-W3-0054.jpg,0,1,9bb1e0c25584597a9317ca2e9a363ec2,da8c77ea9e2df7cd8dbb802990ed6f3d,c-w2,c-w3,366,265
train,train__C-W1-0094.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0094.jpg,test,train__C-W4-0025.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0025.jpg,26,4,0.133599,False,train,train,C-W1-0094.jpg,C-W4-0025.jpg,0,2,e4bc692393b0452c3b1caf60e2b449d7,19f666ad712e4142929b4e6aefdb168f,c-w1,c-w4,322,261
train,train__C-W2-0145.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0145.jpg,test,train__C-W4-0098.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0098.jpg,27,6,0.133597,False,train,train,C-W2-0145.jpg,C-W4-0098.jpg,0,2,b1b7e34ba416d55e3d8d6a61c3890d86,67a0ffaeeb352ff2e859ff9c1ff5d64a,c-w2,c-w4,387,202
val,train__C-W3-0111.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0111.jpg,test,val__C-W2-V0014.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\val__C-W2-V0014.jpg,23,3,0.13359,False,train,val,C-W3-0111.jpg,C-W2-V0014.jpg,1,38,8bb362980196ea0ee4ca354df62fbf18,a9bcc8772c27c95dfbb51a6ed8987000,c-w3,c-w2-v0014,313,476
val,train__C-W3-0093.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0093.jpg,test,train__C-W4-0103.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0103.jpg,28,6,0.133588,False,train,train,C-W3-0093.jpg,C-W4-0103.jpg,1,2,c73bee3a5b4fea3b12fbd2cc15d112f5,1e11cfd5c1c9712eb788ac9c2cd954b9,c-w3,c-w4,226,296
train,val__C-W5-V0002.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W5-V0002.jpg,test,train__C-W4-0048.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0048.jpg,32,5,0.133572,False,val,train,C-W5-V0002.jpg,C-W4-0048.jpg,178,2,efc91fe42441f71bb764860448bd5569,8bf6aa2ff0c7580f34cabb9c0aa37f58,c-w5-v0002,c-w4,121,263
val,train__C-W3-0055.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0055.jpg,test,train__C-W4-0046.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0046.jpg,26,5,0.133569,False,train,train,C-W3-0055.jpg,C-W4-0046.jpg,1,2,dbf248ec4ba40a36ba570ff683184e39,a5f534b60477857018dc724442131fd2,c-w3,c-w4,274,192
train,train__C-W2-0138.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0138.jpg,test,val__C-W2-V0014.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\val__C-W2-V0014.jpg,27,3,0.133558,False,train,val,C-W2-0138.jpg,C-W2-V0014.jpg,0,38,87d3d4a7eae2f29b436b67128e33f145,a9bcc8772c27c95dfbb51a6ed8987000,c-w2,c-w2-v0014,354,476
val,train__C-W3-0100.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0100.jpg,test,train__C-W4-0057.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0057.jpg,32,6,0.133545,False,train,train,C-W3-0100.jpg,C-W4-0057.jpg,1,2,7276bf573489d965021eaf2ee5ee1ac0,95e158fdd407b622f5e72d13cc8969a6,c-w3,c-w4,243,205
train,val__C-W2-V0052.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0052.jpg,test,train__C-W6-0083.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0083.jpg,26,6,0.133536,False,val,train,C-W2-V0052.jpg,C-W6-0083.jpg,70,4,e8fbba51c828e005f94d5090a470e4b5,99187b22b404855af3b0c6677527704b,c-w2-v0052,c-w6,335,176
train,train__C-W2-0041.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0041.jpg,val,train__C-W3-0100.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0100.jpg,29,4,0.133526,False,train,train,C-W2-0041.jpg,C-W3-0100.jpg,0,1,52354b5b6e54c0ce6b72d5bd155297f5,7276bf573489d965021eaf2ee5ee1ac0,c-w2,c-w3,327,243
val,train__C-W3-0030.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0030.jpg,test,train__C-W4-0055.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0055.jpg,28,5,0.13349,False,train,train,C-W3-0030.jpg,C-W4-0055.jpg,1,2,98fcf4501bf4673f4ecdfa0d5cc4a468,24d279dca8e8e588ae540c9b3de204dd,c-w3,c-w4,247,209
val,train__C-W3-0100.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0100.jpg,test,train__C-W6-0010.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0010.jpg,26,6,0.133473,False,train,train,C-W3-0100.jpg,C-W6-0010.jpg,1,4,7276bf573489d965021eaf2ee5ee1ac0,f0dd5a0ca4d1985f61813b8062bb4a87,c-w3,c-w6,243,199
val,train__C-W3-0031.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0031.jpg,test,train__C-W4-0043.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0043.jpg,24,6,0.133466,False,train,train,C-W3-0031.jpg,C-W4-0043.jpg,1,2,f35b82ff76ec2cc801c9d3d5f556b406,975f0edfa0f2223464964194ec89ec44,c-w3,c-w4,231,233
train,val__C-W2-V0011.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0011.jpg,val,train__C-W3-0046.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0046.jpg,27,1,0.133449,False,val,train,C-W2-V0011.jpg,C-W3-0046.jpg,35,1,62553847cde19c776ceb214e3ab83c64,036748e30ea81fd844ec3a78b1daf34b,c-w2-v0011,c-w3,362,264
train,val__C-W3-V0043.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0043.jpg,val,train__C-W3-0025.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0025.jpg,21,2,0.133444,False,val,train,C-W3-V0043.jpg,C-W3-0025.jpg,110,1,86fe0e5d4007d12815abd1dbe027f879,c9cae818d8e6e7fc8c7a866cfe3cbea6,c-w3-v0043,c-w3,223,308
train,val__C-W3-V0043.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0043.jpg,val,train__C-W3-0012.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0012.jpg,25,4,0.133442,False,val,train,C-W3-V0043.jpg,C-W3-0012.jpg,110,1,86fe0e5d4007d12815abd1dbe027f879,7d945e9828b9912d224d404e2c1ddb71,c-w3-v0043,c-w3,223,299
train,train__C-W2-0168.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0168.jpg,test,train__C-W4-0046.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0046.jpg,28,4,0.133433,False,train,train,C-W2-0168.jpg,C-W4-0046.jpg,0,2,d92f712fcd7f6ea0102b750c20713ac6,a5f534b60477857018dc724442131fd2,c-w2,c-w4,461,192
train,train__C-W2-0082.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0082.jpg,test,train__C-W4-0097.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0097.jpg,25,5,0.133422,False,train,train,C-W2-0082.jpg,C-W4-0097.jpg,0,2,d86ad4fef15d8b20ba6897f212c7ebf2,a5aa5fa69062a115291d6a401675c96f,c-w2,c-w4,474,200
val,train__C-W3-0029.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0029.jpg,test,train__C-W4-0042.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0042.jpg,24,5,0.13342,False,train,train,C-W3-0029.jpg,C-W4-0042.jpg,1,2,e36203e439d7b6655ed553010db5028d,94bc35a47e2ada86086109c2a2a17e59,c-w3,c-w4,243,239
train,val__C-W2-V0053.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0053.jpg,val,train__C-W3-0032.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0032.jpg,23,5,0.13341,False,val,train,C-W2-V0053.jpg,C-W3-0032.jpg,71,1,942a88e3757b5c90651cba099c548078,c2057872f6cf2218df6a80fd4131c8ed,c-w2-v0053,c-w3,329,311
train,train__C-W2-0138.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0138.jpg,val,train__C-W3-0111.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0111.jpg,24,2,0.133408,False,train,train,C-W2-0138.jpg,C-W3-0111.jpg,0,1,87d3d4a7eae2f29b436b67128e33f145,8bb362980196ea0ee4ca354df62fbf18,c-w2,c-w3,354,313
train,train__C-W2-0129.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0129.jpg,test,train__C-W4-0098.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0098.jpg,26,6,0.133386,False,train,train,C-W2-0129.jpg,C-W4-0098.jpg,0,2,4ae833bf856d9b22352cc729d4f6d397,67a0ffaeeb352ff2e859ff9c1ff5d64a,c-w2,c-w4,359,202
train,train__C-W2-0067.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0067.jpg,test,train__C-W6-0083.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0083.jpg,24,6,0.13338,False,train,train,C-W2-0067.jpg,C-W6-0083.jpg,0,4,04d877436a2c5c56064cae1f2bab3e93,99187b22b404855af3b0c6677527704b,c-w2,c-w6,488,176
train,val__C-W4-V0036.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W4-V0036.jpg,test,train__C-W4-0048.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0048.jpg,31,4,0.133369,False,val,train,C-W4-V0036.jpg,C-W4-0048.jpg,157,2,2ad2c518f83e96fab5f420e4ce5812a3,8bf6aa2ff0c7580f34cabb9c0aa37f58,c-w4-v0036,c-w4,144,263
train,train__C-W2-0167.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0167.jpg,test,train__C-W6-0077.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0077.jpg,24,6,0.133366,False,train,train,C-W2-0167.jpg,C-W6-0077.jpg,0,4,229e4e01496e645c91b811b697bb9419,7f43329313c8480d6abdaff2a5dc53b1,c-w2,c-w6,460,162
train,val__C-W4-V0050.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W4-V0050.jpg,test,train__C-W4-0048.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0048.jpg,31,4,0.133352,False,val,train,C-W4-V0050.jpg,C-W4-0048.jpg,171,2,b6ce39fed87bb566481b042359d5ff71,8bf6aa2ff0c7580f34cabb9c0aa37f58,c-w4-v0050,c-w4,147,263
train,val__C-W3-V0036.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0036.jpg,val,train__C-W3-0027.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0027.jpg,25,4,0.133344,False,val,train,C-W3-V0036.jpg,C-W3-0027.jpg,104,1,0886a3c3432ab3edac80188650383252,1ba613f9a2aed772c3d311e9baa54563,c-w3-v0036,c-w3,287,237
train,train__C-W2-0041.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0041.jpg,val,train__C-W3-0030.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0030.jpg,37,5,0.133342,False,train,train,C-W2-0041.jpg,C-W3-0030.jpg,0,1,52354b5b6e54c0ce6b72d5bd155297f5,98fcf4501bf4673f4ecdfa0d5cc4a468,c-w2,c-w3,327,247
train,train__C-W2-0198.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0198.jpg,test,train__C-W4-0054.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0054.jpg,25,3,0.133334,False,train,train,C-W2-0198.jpg,C-W4-0054.jpg,0,2,ae48c92b7f2961d1ebcf44bd129a3c30,66aabd463b9d4743959d1687e0d0644b,c-w2,c-w4,458,211
train,train__C-W2-0095.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0095.jpg,test,train__C-W4-0027.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0027.jpg,26,4,0.133318,False,train,train,C-W2-0095.jpg,C-W4-0027.jpg,0,2,92285891ea3a2dd2c7742e3a38ce4ac6,144b163a1525212bb2b2e806d6559303,c-w2,c-w4,332,261
train,train__C-W2-0082.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0082.jpg,test,train__C-W4-0054.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0054.jpg,27,4,0.133317,False,train,train,C-W2-0082.jpg,C-W4-0054.jpg,0,2,d86ad4fef15d8b20ba6897f212c7ebf2,66aabd463b9d4743959d1687e0d0644b,c-w2,c-w4,474,211
train,train__C-W2-0070.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0070.jpg,val,train__C-W3-0012.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0012.jpg,32,3,0.133314,False,train,train,C-W2-0070.jpg,C-W3-0012.jpg,0,1,e1243ae0db7f8974af8b6b634d13db57,7d945e9828b9912d224d404e2c1ddb71,c-w2,c-w3,288,299
train,train__C-W2-0048.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0048.jpg,test,train__C-W6-0058.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0058.jpg,30,1,0.133301,False,train,train,C-W2-0048.jpg,C-W6-0058.jpg,0,4,1e489fa41a6c7ff9750403d931823d88,b915dd630305a9422a922da7ef89871f,c-w2,c-w6,232,137
train,val__C-W3-V0033.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0033.jpg,test,val__C-W2-V0014.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\val__C-W2-V0014.jpg,25,5,0.133297,False,val,val,C-W3-V0033.jpg,C-W2-V0014.jpg,101,38,91b77e401e3b26264a8f382561436fc8,a9bcc8772c27c95dfbb51a6ed8987000,c-w3-v0033,c-w2-v0014,251,476
train,val__C-W3-V0062.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0062.jpg,test,val__C-W2-V0014.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\val__C-W2-V0014.jpg,25,5,0.133297,False,val,val,C-W3-V0062.jpg,C-W2-V0014.jpg,101,38,91b77e401e3b26264a8f382561436fc8,a9bcc8772c27c95dfbb51a6ed8987000,c-w3-v0062,c-w2-v0014,249,476
train,train__C-W2-0085.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0085.jpg,test,train__C-W4-0097.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0097.jpg,34,3,0.133279,False,train,train,C-W2-0085.jpg,C-W4-0097.jpg,0,2,746b242b7cc3f639b2e553cba40577e1,a5aa5fa69062a115291d6a401675c96f,c-w2,c-w4,493,200
train,train__C-W1-0094.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0094.jpg,test,train__C-W4-0048.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0048.jpg,28,4,0.133249,False,train,train,C-W1-0094.jpg,C-W4-0048.jpg,0,2,e4bc692393b0452c3b1caf60e2b449d7,8bf6aa2ff0c7580f34cabb9c0aa37f58,c-w1,c-w4,322,263
train,val__C-W3-V0034.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0034.jpg,test,train__C-W6-0048.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0048.jpg,21,6,0.133247,False,val,train,C-W3-V0034.jpg,C-W6-0048.jpg,102,4,9d8d80edbf94e22821da53e19357ab41,429110b7cc8bbe1b076c66820482b814,c-w3-v0034,c-w6,245,124
train,val__C-W3-V0063.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0063.jpg,test,train__C-W6-0048.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0048.jpg,21,6,0.133247,False,val,train,C-W3-V0063.jpg,C-W6-0048.jpg,102,4,9d8d80edbf94e22821da53e19357ab41,429110b7cc8bbe1b076c66820482b814,c-w3-v0063,c-w6,243,124
train,train__C-W2-0087.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0087.jpg,test,train__C-W6-0099.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0099.jpg,27,2,0.133227,False,train,train,C-W2-0087.jpg,C-W6-0099.jpg,0,4,321ebcfccb464ec8b1f0f77386116048,1199f22818a7f60558b35952892ba380,c-w2,c-w6,463,175
train,train__C-W2-0145.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0145.jpg,val,train__C-W3-0046.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0046.jpg,22,2,0.133218,False,train,train,C-W2-0145.jpg,C-W3-0046.jpg,0,1,b1b7e34ba416d55e3d8d6a61c3890d86,036748e30ea81fd844ec3a78b1daf34b,c-w2,c-w3,387,264
train,train__C-W2-0092.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0092.jpg,val,train__C-W3-0043.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0043.jpg,24,4,0.133216,False,train,train,C-W2-0092.jpg,C-W3-0043.jpg,0,1,0db59be45a9a73a5d4b44ca77dc93e7b,f9ae0eafaf4ee975282f48d7cdb6a887,c-w2,c-w3,305,340
train,train__C-W2-0011.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0011.jpg,val,train__C-W3-0027.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0027.jpg,38,2,0.133216,False,train,train,C-W2-0011.jpg,C-W3-0027.jpg,0,1,50aae239dc38588fc7425831a435986f,1ba613f9a2aed772c3d311e9baa54563,c-w2,c-w3,387,237
train,train__C-W2-0168.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0168.jpg,val,train__C-W3-0031.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0031.jpg,28,2,0.133215,False,train,train,C-W2-0168.jpg,C-W3-0031.jpg,0,1,d92f712fcd7f6ea0102b750c20713ac6,f35b82ff76ec2cc801c9d3d5f556b406,c-w2,c-w3,461,231
train,train__C-W2-0011.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0011.jpg,val,train__C-W3-0100.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\val\train__C-W3-0100.jpg,29,3,0.133214,False,train,train,C-W2-0011.jpg,C-W3-0100.jpg,0,1,50aae239dc38588fc7425831a435986f,7276bf573489d965021eaf2ee5ee1ac0,c-w2,c-w3,387,243
train,train__C-W1-0100.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0100.jpg,test,train__C-W6-0099.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W6-0099.jpg,30,3,0.133204,False,train,train,C-W1-0100.jpg,C-W6-0099.jpg,0,4,8d4cd6cc55e93a543dc380d382e227df,1199f22818a7f60558b35952892ba380,c-w1,c-w6,346,175
train,train__C-W1-0095.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0095.jpg,test,train__C-W4-0097.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0097.jpg,25,4,0.133202,False,train,train,C-W1-0095.jpg,C-W4-0097.jpg,0,2,7902568a47ae7dd94f53f2533e6709e2,a5aa5fa69062a115291d6a401675c96f,c-w1,c-w4,407,200
train,train__C-W1-0094.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0094.jpg,test,train__C-W4-0062.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0062.jpg,29,6,0.133179,False,train,train,C-W1-0094.jpg,C-W4-0062.jpg,0,2,e4bc692393b0452c3b1caf60e2b449d7,93c220ef3babe9bc6f77076819b3000d,c-w1,c-w4,322,300
train,train__C-W1-0094.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W1-0094.jpg,test,train__C-W4-0085.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0085.jpg,29,6,0.133179,False,train,train,C-W1-0094.jpg,C-W4-0085.jpg,0,2,e4bc692393b0452c3b1caf60e2b449d7,93c220ef3babe9bc6f77076819b3000d,c-w1,c-w4,322,299
train,val__C-W3-V0001.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0001.jpg,test,train__C-W4-0043.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0043.jpg,24,6,0.133164,False,val,train,C-W3-V0001.jpg,C-W4-0043.jpg,80,2,1f6187704bdd2f9a69f05102040bb798,975f0edfa0f2223464964194ec89ec44,c-w3-v0001,c-w4,253,233
train,train__C-W2-0092.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\train__C-W2-0092.jpg,test,train__C-W4-0026.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\test\train__C-W4-0026.jpg,25,5,0.133164,False,train,train,C-W2-0092.jpg,C-W4-0026.jpg,0,2,0db59be45a9a73a5d4b44ca77dc93e7b,92e4e8f678137993bbb803813bb49346,c-w2,c-w4,305,252
